Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2019-02-01 00:00:00;Chatham County;188.0;145.0;1941.0;2086.0;61301.0;3988.0;7.0;8.0;15.0;23.0;371.0;-14.0;2019;02
2019-02-01 00:00:00;Cherokee County;3.0;21.0;202.0;223.0;24382.0;1834.0;0.0;1.0;-2.0;-1.0;55.0;4.0;2019;02
2019-02-01 00:00:00;Columbus County;1.0;6.0;251.0;257.0;42617.0;2849.0;0.0;0.0;6.0;6.0;189.0;14.0;2019;02
2019-02-01 00:00:00;Franklin County;10.0;30.0;574.0;604.0;49868.0;3004.0;0.0;0.0;14.0;14.0;366.0;22.0;2019;02
2019-02-01 00:00:00;Iredell County;117.0;123.0;1830.0;1953.0;144419.0;9777.0;2.0;2.0;2.0;4.0;414.0;-507.0;2019;02
2019-02-01 00:00:00;Johnston County;55.0;128.0;1791.0;1919.0;148953.0;8685.0;0.0;1.0;6.0;7.0;768.0;12.0;2019;02
2019-02-01 00:00:00;Macon County;15.0;32.0;384.0;416.0;32199.0;2536.0;-1.0;2.0;10.0;12.0;259.0;22.0;2019;02
2019-02-01 00:00:00;Perquimans County;1.0;5.0;129.0;134.0;10979.0;897.0;0.0;0.0;-3.0;-3.0;10.0;5.0;2019;02
2019-02-01 00:00:00;Wayne County;19.0;28.0;718.0;746.0;87157.0;4665.0;0.0;-1.0;7.0;6.0;534.0;20.0;2019;02
2019-04-01 00:00:00;Alexander County;5.0;18.0;297.0;315.0;33921.0;2556.0;0.0;2.0;-1.0;1.0;91.0;14.0;2019;04
2019-04-01 00:00:00;Camden County;2.0;5.0;96.0;101.0;9093.0;775.0;0.0;1.0;1.0;2.0;34.0;2.0;2019;04
2019-04-01 00:00:00;Caswell County;2.0;6.0;151.0;157.0;20965.0;1258.0;0.0;0.0;-3.0;-3.0;58.0;15.0;2019;04
2019-04-01 00:00:00;Chowan County;5.0;4.0;129.0;133.0;11315.0;942.0;0.0;0.0;4.0;4.0;43.0;-6.0;2019;04
2019-04-01 00:00:00;Clay County;2.0;11.0;163.0;174.0;9785.0;823.0;0.0;0.0;3.0;3.0;77.0;-1.0;2019;04
2019-04-01 00:00:00;Lenoir County;10.0;14.0;315.0;329.0;42060.0;3077.0;-1.0;2.0;4.0;6.0;178.0;20.0;2019;04
2019-04-01 00:00:00;Mitchell County;5.0;6.0;125.0;131.0;14499.0;1126.0;0.0;1.0;-2.0;-1.0;53.0;17.0;2019;04
2019-04-01 00:00:00;Nash County;21.0;23.0;592.0;615.0;76174.0;5075.0;2.0;3.0;1.0;4.0;236.0;47.0;2019;04
2019-04-01 00:00:00;Pasquotank County;8.0;17.0;304.0;321.0;29451.0;1845.0;0.0;2.0;1.0;3.0;113.0;7.0;2019;04
2019-04-01 00:00:00;Pender County;13.0;31.0;637.0;668.0;49455.0;3247.0;3.0;0.0;6.0;6.0;262.0;45.0;2019;04
2019-04-01 00:00:00;Richmond County;4.0;4.0;211.0;215.0;35381.0;1718.0;1.0;0.0;2.0;2.0;-56.0;-16.0;2019;04
2019-03-01 00:00:00;Beaufort County;18.0;11.0;455.0;466.0;39497.0;2990.0;0.0;0.0;11.0;11.0;385.0;0.0;2019;03
2019-03-01 00:00:00;Bertie County;1.0;1.0;82.0;83.0;15839.0;1178.0;0.0;0.0;2.0;2.0;197.0;4.0;2019;03
2019-03-01 00:00:00;Durham County;557.0;414.0;6686.0;7100.0;195718.0;5746.0;9.0;12.0;83.0;95.0;2417.0;87.0;2019;03
2019-03-01 00:00:00;Forsyth County;183.0;204.0;4559.0;4763.0;268583.0;13224.0;9.0;12.0;74.0;86.0;3467.0;94.0;2019;03
2019-03-01 00:00:00;Franklin County;11.0;32.0;585.0;617.0;50564.0;3055.0;1.0;2.0;11.0;13.0;696.0;51.0;2019;03
2019-03-01 00:00:00;Henderson County;63.0;113.0;1854.0;1967.0;94438.0;5823.0;3.0;2.0;31.0;33.0;1216.0;107.0;2019;03
2019-03-01 00:00:00;Montgomery County;5.0;9.0;194.0;203.0;22634.0;1581.0;-1.0;0.0;2.0;2.0;316.0;12.0;2019;03
2019-03-01 00:00:00;Pender County;10.0;31.0;631.0;662.0;49193.0;3202.0;1.0;2.0;7.0;9.0;413.0;65.0;2019;03
2019-03-01 00:00:00;Pitt County;60.0;70.0;1498.0;1568.0;108887.0;5008.0;1.0;4.0;16.0;20.0;1707.0;68.0;2019;03
2019-03-01 00:00:00;Wayne County;20.0;30.0;727.0;757.0;88413.0;4735.0;1.0;2.0;9.0;11.0;1256.0;70.0;2019;03
2020-03-01 00:00:00;Craven County;39.0;51.0;1091.0;1142.0;77863.0;4002.0;2.0;1.0;9.0;10.0;44.0;117.0;2020;03
2020-03-01 00:00:00;Harnett County;55.0;74.0;1091.0;1165.0;93765.0;5617.0;3.0;3.0;29.0;32.0;360.0;5.0;2020;03
2020-03-01 00:00:00;Haywood County;43.0;51.0;675.0;726.0;53714.0;4017.0;1.0;0.0;7.0;7.0;134.0;-3.0;2020;03
2020-03-01 00:00:00;Mecklenburg County;1975.0;1153.0;14654.0;15807.0;740041.0;32787.0;48.0;6.0;-78.0;-72.0;1642.0;303.0;2020;03
2020-03-01 00:00:00;Pasquotank County;11.0;18.0;300.0;318.0;29891.0;1847.0;0.0;-1.0;0.0;-1.0;114.0;-3.0;2020;03
2020-03-01 00:00:00;Richmond County;12.0;7.0;213.0;220.0;35187.0;1763.0;0.0;0.0;8.0;8.0;90.0;12.0;2020;03
2020-03-01 00:00:00;Scotland County;2.0;7.0;170.0;177.0;24543.0;901.0;1.0;0.0;-1.0;-1.0;209.0;-10.0;2020;03
2020-03-01 00:00:00;Vance County;14.0;14.0;259.0;273.0;35240.0;1714.0;0.0;2.0;7.0;9.0;253.0;2.0;2020;03
2020-03-01 00:00:00;Wilkes County;14.0;15.0;578.0;593.0;62694.0;4804.0;0.0;0.0;-7.0;-7.0;24.0;-5.0;2020;03
2020-05-01 00:00:00;Craven County;44.0;52.0;1071.0;1123.0;76589.0;4342.0;3.0;2.0;-1.0;1.0;-375.0;247.0;2020;05
2020-05-01 00:00:00;Currituck County;15.0;9.0;299.0;308.0;24118.0;2261.0;0.0;0.0;1.0;1.0;-148.0;-9.0;2020;05
2020-05-01 00:00:00;Gates County;4.0;4.0;74.0;78.0;9824.0;795.0;0.0;-1.0;0.0;-1.0;-61.0;2.0;2020;05
2020-05-01 00:00:00;Granville County;32.0;32.0;530.0;562.0;48177.0;2554.0;-2.0;-3.0;-3.0;-6.0;-141.0;-17.0;2020;05
2020-05-01 00:00:00;Haywood County;41.0;51.0;669.0;720.0;53040.0;3992.0;-2.0;0.0;-9.0;-9.0;-60.0;5.0;2020;05
2020-05-01 00:00:00;Hyde County;4.0;;27.0;27.0;3576.0;505.0;0.0;;-1.0;-1.0;-55.0;-7.0;2020;05
2020-05-01 00:00:00;Sampson County;9.0;12.0;286.0;298.0;53111.0;4376.0;0.0;1.0;-6.0;-5.0;-267.0;4.0;2020;05
2020-05-01 00:00:00;Stokes County;5.0;16.0;373.0;389.0;43800.0;3170.0;-1.0;0.0;-3.0;-3.0;-221.0;-15.0;2020;05
2021-11-30 00:00:00;Clay County;13.0;17.0;190.0;207.0;10543.0;901.0;1.0;1.0;-2.0;-1.0;-13.0;7.0;2021;11
2021-11-30 00:00:00;Haywood County;82.0;67.0;822.0;889.0;54306.0;4246.0;2.0;-2.0;3.0;1.0;-203.0;-11.0;2021;11
2021-11-30 00:00:00;Mecklenburg County;4000.0;1577.0;16115.0;17692.0;725887.0;36030.0;114.0;50.0;110.0;160.0;-2580.0;43.0;2021;11
2021-11-30 00:00:00;Polk County;34.0;21.0;417.0;438.0;18350.0;1818.0;-1.0;-1.0;1.0;0.0;35.0;-7.0;2021;11
2021-11-30 00:00:00;Tyrrell County;;2.0;25.0;27.0;2829.0;311.0;;0.0;0.0;0.0;-13.0;-4.0;2021;11
2021-11-30 00:00:00;Wilson County;50.0;24.0;586.0;610.0;62267.0;4283.0;3.0;0.0;-4.0;-4.0;-5.0;14.0;2021;11
2020-07-01 00:00:00;Buncombe County;641.0;474.0;6174.0;6648.0;194561.0;12134.0;30.0;7.0;49.0;56.0;51.0;56.0;2020;07
2020-07-01 00:00:00;Caldwell County;31.0;36.0;598.0;634.0;70992.0;4872.0;0.0;1.0;15.0;16.0;113.0;26.0;2020;07
2020-07-01 00:00:00;Columbus County;3.0;7.0;259.0;266.0;42399.0;2958.0;1.0;0.0;-3.0;-3.0;156.0;32.0;2020;07
2020-07-01 00:00:00;Graham County;;3.0;48.0;51.0;6934.0;898.0;;0.0;1.0;1.0;-10.0;9.0;2020;07
2020-07-01 00:00:00;Greene County;2.0;2.0;120.0;122.0;14712.0;1081.0;0.0;0.0;6.0;6.0;74.0;7.0;2020;07
2020-07-01 00:00:00;Union County;433.0;202.0;2540.0;2742.0;176080.0;11919.0;14.0;0.0;-11.0;-11.0;-23.0;-7.0;2020;07
2020-02-29 00:00:00;Bertie County;;3.0;87.0;90.0;15937.0;1200.0;;0.0;1.0;1.0;-13.0;-7.0;2020;02
2020-02-29 00:00:00;Buncombe County;577.0;483.0;6304.0;6787.0;201079.0;12288.0;5.0;10.0;28.0;38.0;274.0;-8.0;2020;02
2020-02-29 00:00:00;Henderson County;101.0;115.0;1942.0;2057.0;96882.0;6142.0;-1.0;-1.0;4.0;3.0;110.0;-7.0;2020;02
2020-02-29 00:00:00;Surry County;24.0;23.0;567.0;590.0;66596.0;9859.0;1.0;-1.0;1.0;0.0;55.0;-435.0;2020;02
2020-02-29 00:00:00;Warren County;10.0;10.0;113.0;123.0;16741.0;918.0;-1.0;0.0;0.0;0.0;20.0;-4.0;2020;02
2020-02-29 00:00:00;Wilson County;20.0;23.0;509.0;532.0;61934.0;4027.0;0.0;0.0;3.0;3.0;-26.0;4.0;2020;02
2019-01-01 00:00:00;Greene County;1.0;2.0;97.0;99.0;14629.0;1064.0;0.0;0.0;3.0;3.0;56.0;10.0;2019;01
2019-01-01 00:00:00;Hyde County;5.0;;20.0;20.0;3695.0;487.0;0.0;;0.0;0.0;19.0;-7.0;2019;01
2019-01-01 00:00:00;Jones County;;3.0;45.0;48.0;8422.0;613.0;;0.0;1.0;1.0;8.0;9.0;2019;01
2019-01-01 00:00:00;Martin County;1.0;2.0;120.0;122.0;18676.0;1110.0;0.0;0.0;2.0;2.0;84.0;18.0;2019;01
2019-01-01 00:00:00;McDowell County;10.0;21.0;321.0;342.0;38658.0;2424.0;0.0;0.0;10.0;10.0;133.0;11.0;2019;01
2019-01-01 00:00:00;Stanly County;12.0;24.0;342.0;366.0;51094.0;4249.0;1.0;0.0;0.0;0.0;527.0;9.0;2019;01
2020-01-31 00:00:00;Brunswick County;122.0;103.0;2022.0;2125.0;115957.0;5034.0;3.0;3.0;22.0;25.0;1189.0;49.0;2020;01
2020-01-31 00:00:00;Carteret County;57.0;49.0;793.0;842.0;59103.0;3859.0;0.0;1.0;6.0;7.0;364.0;43.0;2020;01
2020-01-31 00:00:00;Graham County;;3.0;46.0;49.0;6983.0;912.0;;0.0;-2.0;-2.0;26.0;14.0;2020;01
2020-01-31 00:00:00;Rockingham County;17.0;42.0;615.0;657.0;78381.0;4800.0;1.0;2.0;5.0;7.0;494.0;33.0;2020;01
2019-11-01 00:00:00;Alleghany County;3.0;4.0;97.0;101.0;10782.0;1284.0;1.0;1.0;-1.0;0.0;-51.0;-3.0;2019;11
2019-11-01 00:00:00;Anson County;3.0;1.0;87.0;88.0;18914.0;1449.0;0.0;0.0;1.0;1.0;-122.0;2.0;2019;11
2019-11-01 00:00:00;Caldwell County;24.0;32.0;588.0;620.0;70920.0;4736.0;0.0;0.0;-3.0;-3.0;-152.0;31.0;2019;11
2019-11-01 00:00:00;Currituck County;9.0;9.0;293.0;302.0;24009.0;2231.0;0.0;0.0;5.0;5.0;43.0;10.0;2019;11
2019-11-01 00:00:00;Dare County;28.0;35.0;531.0;566.0;34015.0;2463.0;0.0;0.0;4.0;4.0;-47.0;-5.0;2019;11
2019-11-01 00:00:00;Davie County;22.0;27.0;472.0;499.0;39060.0;3123.0;1.0;0.0;0.0;0.0;-57.0;4.0;2019;11
2019-11-01 00:00:00;Forsyth County;240.0;230.0;4794.0;5024.0;269622.0;13798.0;5.0;2.0;-14.0;-12.0;-744.0;62.0;2019;11
2019-11-01 00:00:00;Haywood County;41.0;47.0;668.0;715.0;53267.0;3975.0;1.0;-2.0;-5.0;-7.0;-104.0;-4.0;2019;11
2019-11-01 00:00:00;Henderson County;87.0;114.0;1910.0;2024.0;95804.0;6051.0;0.0;0.0;3.0;3.0;-193.0;8.0;2019;11
2019-11-01 00:00:00;Lee County;29.0;28.0;640.0;668.0;46707.0;2755.0;-1.0;1.0;10.0;11.0;-161.0;-1.0;2019;11
2019-11-01 00:00:00;Nash County;24.0;30.0;611.0;641.0;76951.0;5248.0;-2.0;2.0;1.0;3.0;-104.0;-2.0;2019;11
2019-11-01 00:00:00;New Hanover County;248.0;169.0;3141.0;3310.0;155270.0;7031.0;1.0;5.0;-12.0;-7.0;-515.0;11.0;2019;11
2019-11-01 00:00:00;Pamlico County;6.0;7.0;129.0;136.0;10753.0;864.0;0.0;1.0;-1.0;0.0;-33.0;-13.0;2019;11
2019-11-01 00:00:00;Perquimans County;3.0;7.0;136.0;143.0;11206.0;942.0;0.0;1.0;-3.0;-2.0;-26.0;8.0;2019;11
2019-11-01 00:00:00;Richmond County;11.0;8.0;207.0;215.0;35121.0;1761.0;0.0;0.0;-4.0;-4.0;-172.0;6.0;2019;11
2019-11-01 00:00:00;Union County;325.0;203.0;2607.0;2810.0;176995.0;11850.0;2.0;-3.0;0.0;-3.0;-635.0;30.0;2019;11
2019-11-01 00:00:00;Vance County;13.0;13.0;244.0;257.0;34757.0;1674.0;2.0;-1.0;6.0;5.0;-120.0;1.0;2019;11
2019-11-01 00:00:00;Wake County;3202.0;1744.0;21964.0;23708.0;780078.0;33092.0;38.0;10.0;-29.0;-19.0;-2683.0;18.0;2019;11
2018-10-01 00:00:00;Bladen County;4.0;4.0;152.0;156.0;26292.0;1863.0;0.0;0.0;0.0;0.0;101.0;19.0;2018;10
2018-10-01 00:00:00;Brunswick County;53.0;83.0;1863.0;1946.0;105553.0;4512.0;1.0;4.0;23.0;27.0;863.0;53.0;2018;10
2018-10-01 00:00:00;Buncombe County;322.0;369.0;5655.0;6024.0;195755.0;11816.0;21.0;4.0;47.0;51.0;596.0;33.0;2018;10
2018-10-01 00:00:00;Cabarrus County;109.0;121.0;2146.0;2267.0;152893.0;8372.0;4.0;9.0;15.0;24.0;649.0;78.0;2018;10
2018-10-01 00:00:00;Durham County;467.0;376.0;6490.0;6866.0;191629.0;5565.0;19.0;12.0;44.0;56.0;521.0;47.0;2018;10
2018-10-01 00:00:00;Greene County;1.0;2.0;96.0;98.0;14638.0;1056.0;0.0;0.0;1.0;1.0;68.0;1.0;2018;10
2018-10-01 00:00:00;Haywood County;29.0;42.0;615.0;657.0;50659.0;3827.0;3.0;4.0;9.0;13.0;139.0;27.0;2018;10
2018-10-01 00:00:00;Macon County;15.0;30.0;348.0;378.0;31101.0;2495.0;0.0;1.0;5.0;6.0;254.0;6.0;2018;10
2018-10-01 00:00:00;Montgomery County;3.0;9.0;180.0;189.0;22091.0;1541.0;1.0;0.0;8.0;8.0;83.0;20.0;2018;10
2018-10-01 00:00:00;Nash County;15.0;17.0;582.0;599.0;73588.0;5074.0;-1.0;0.0;-4.0;-4.0;191.0;24.0;2018;10
2018-10-01 00:00:00;Pender County;8.0;27.0;607.0;634.0;48099.0;3026.0;-1.0;1.0;7.0;8.0;416.0;44.0;2018;10
2018-10-01 00:00:00;Stokes County;4.0;12.0;340.0;352.0;42279.0;2924.0;-1.0;0.0;3.0;3.0;61.0;17.0;2018;10
2018-10-01 00:00:00;Transylvania County;28.0;19.0;571.0;590.0;27455.0;2021.0;0.0;1.0;0.0;1.0;86.0;3.0;2018;10
2018-10-01 00:00:00;Tyrrell County;1.0;1.0;25.0;26.0;2676.0;276.0;0.0;0.0;-1.0;-1.0;7.0;6.0;2018;10
2018-10-01 00:00:00;Washington County;;1.0;50.0;51.0;9055.0;616.0;;0.0;2.0;2.0;0.0;4.0;2018;10
2018-10-01 00:00:00;Wilson County;11.0;22.0;467.0;489.0;59062.0;3763.0;2.0;0.0;0.0;0.0;218.0;29.0;2018;10
2019-05-01 00:00:00;Beaufort County;18.0;13.0;453.0;466.0;39584.0;3057.0;-1.0;0.0;-1.0;-1.0;6.0;29.0;2019;05
2019-05-01 00:00:00;Brunswick County;96.0;88.0;1944.0;2032.0;111557.0;4763.0;5.0;-3.0;20.0;17.0;666.0;-9.0;2019;05
2019-05-01 00:00:00;Chowan County;6.0;4.0;129.0;133.0;11374.0;937.0;1.0;0.0;0.0;0.0;59.0;-5.0;2019;05
2019-05-01 00:00:00;Craven County;32.0;50.0;1058.0;1108.0;77454.0;3566.0;1.0;2.0;4.0;6.0;324.0;0.0;2019;05
2019-05-01 00:00:00;Johnston County;71.0;132.0;1864.0;1996.0;152460.0;9014.0;6.0;1.0;30.0;31.0;725.0;56.0;2019;05
2019-05-01 00:00:00;Mitchell County;5.0;6.0;125.0;131.0;14590.0;1121.0;0.0;0.0;0.0;0.0;91.0;-5.0;2019;05
2019-05-01 00:00:00;New Hanover County;206.0;151.0;3133.0;3284.0;154976.0;6760.0;11.0;1.0;8.0;9.0;611.0;48.0;2019;05
2019-05-01 00:00:00;Onslow County;31.0;88.0;1501.0;1589.0;126600.0;6664.0;3.0;7.0;16.0;23.0;532.0;64.0;2019;05
2019-05-01 00:00:00;Orange County;513.0;375.0;5031.0;5406.0;91378.0;3818.0;24.0;3.0;35.0;38.0;458.0;12.0;2019;05
2019-05-01 00:00:00;Polk County;8.0;15.0;354.0;369.0;18241.0;1655.0;0.0;0.0;1.0;1.0;37.0;4.0;2019;05
2019-05-01 00:00:00;Tyrrell County;;1.0;25.0;26.0;2705.0;268.0;;0.0;0.0;0.0;-1.0;-4.0;2019;05
2019-05-01 00:00:00;Wake County;2556.0;1596.0;21389.0;22985.0;779618.0;32523.0;99.0;58.0;148.0;206.0;828.0;252.0;2019;05
2019-05-01 00:00:00;Wilkes County;10.0;13.0;533.0;546.0;62108.0;4671.0;0.0;0.0;3.0;3.0;177.0;-19.0;2019;05
2020-06-01 00:00:00;Bladen County;7.0;4.0;155.0;159.0;26421.0;1842.0;1.0;0.0;-2.0;-2.0;-170.0;4.0;2020;06
2020-06-01 00:00:00;Brunswick County;116.0;104.0;1966.0;2070.0;114383.0;4970.0;1.0;-1.0;1.0;0.0;-378.0;25.0;2020;06
2020-06-01 00:00:00;Cabarrus County;273.0;142.0;2270.0;2412.0;157664.0;8833.0;2.0;5.0;-12.0;-7.0;-894.0;-16.0;2020;06
2020-06-01 00:00:00;Gates County;4.0;4.0;76.0;80.0;9841.0;801.0;0.0;0.0;2.0;2.0;17.0;6.0;2020;06
2020-06-01 00:00:00;Harnett County;59.0;62.0;1036.0;1098.0;91636.0;5552.0;0.0;-6.0;-6.0;-12.0;-524.0;-14.0;2020;06
2020-06-01 00:00:00;Lincoln County;67.0;65.0;763.0;828.0;72137.0;5218.0;1.0;0.0;-23.0;-23.0;-125.0;26.0;2020;06
2020-06-01 00:00:00;Nash County;28.0;24.0;604.0;628.0;76167.0;5167.0;-2.0;0.0;-4.0;-4.0;-192.0;-58.0;2020;06
2020-06-01 00:00:00;Onslow County;56.0;81.0;1521.0;1602.0;124717.0;6829.0;2.0;-4.0;-8.0;-12.0;-755.0;-10.0;2020;06
2020-06-01 00:00:00;Pasquotank County;11.0;18.0;297.0;315.0;29399.0;1818.0;-1.0;0.0;-1.0;-1.0;-58.0;-16.0;2020;06
2020-06-01 00:00:00;Perquimans County;3.0;7.0;135.0;142.0;11114.0;898.0;0.0;-1.0;-1.0;-2.0;-28.0;3.0;2020;06
2020-06-01 00:00:00;Rowan County;49.0;70.0;1166.0;1236.0;112152.0;9676.0;1.0;0.0;-5.0;-5.0;-587.0;14.0;2020;06
2020-06-01 00:00:00;Tyrrell County;;1.0;23.0;24.0;2755.0;289.0;;0.0;0.0;0.0;-17.0;5.0;2020;06
2020-06-01 00:00:00;Yancey County;8.0;17.0;227.0;244.0;17562.0;1573.0;0.0;0.0;2.0;2.0;-7.0;3.0;2020;06
2018-11-01 00:00:00;Avery County;11.0;4.0;109.0;113.0;15202.0;1547.0;2.0;0.0;0.0;0.0;-7.0;27.0;2018;11
2018-11-01 00:00:00;Bertie County;;1.0;81.0;82.0;15649.0;1164.0;;0.0;3.0;3.0;2.0;-25.0;2018;11
2018-11-01 00:00:00;Currituck County;5.0;6.0;253.0;259.0;22889.0;2080.0;0.0;0.0;2.0;2.0;18.0;12.0;2018;11
2018-11-01 00:00:00;Dare County;17.0;25.0;523.0;548.0;33071.0;2303.0;0.0;1.0;5.0;6.0;155.0;2.0;2018;11
2018-11-01 00:00:00;Davidson County;18.0;62.0;1185.0;1247.0;134483.0;18517.0;1.0;1.0;0.0;1.0;-155.0;41.0;2018;11
2018-11-01 00:00:00;Gaston County;61.0;85.0;1604.0;1689.0;156399.0;7301.0;2.0;1.0;6.0;7.0;-200.0;16.0;2018;11
2018-11-01 00:00:00;Granville County;12.0;30.0;453.0;483.0;45927.0;2430.0;-1.0;2.0;-1.0;1.0;5.0;1.0;2018;11
2018-11-01 00:00:00;Guilford County;263.0;297.0;6730.0;7027.0;362830.0;19717.0;20.0;4.0;-118.0;-114.0;-3525.0;56.0;2018;11
2018-11-01 00:00:00;Henderson County;52.0;104.0;1790.0;1894.0;91905.0;5685.0;4.0;2.0;13.0;15.0;-127.0;-22.0;2018;11
2018-11-01 00:00:00;Iredell County;92.0;116.0;1813.0;1929.0;143143.0;10192.0;2.0;4.0;23.0;27.0;142.0;76.0;2018;11
2018-11-01 00:00:00;Jackson County;11.0;34.0;380.0;414.0;28870.0;2421.0;1.0;0.0;2.0;2.0;-23.0;5.0;2018;11
2018-11-01 00:00:00;Rutherford County;12.0;24.0;515.0;539.0;52449.0;3599.0;1.0;0.0;7.0;7.0;-140.0;15.0;2018;11
2018-11-01 00:00:00;Tyrrell County;1.0;1.0;25.0;26.0;2678.0;276.0;0.0;0.0;0.0;0.0;2.0;0.0;2018;11
2020-08-01 00:00:00;Caldwell County;35.0;36.0;599.0;635.0;70881.0;4872.0;4.0;0.0;1.0;1.0;-111.0;0.0;2020;08
2020-08-01 00:00:00;Camden County;3.0;7.0;132.0;139.0;9197.0;842.0;0.0;0.0;5.0;5.0;37.0;1.0;2020;08
2020-08-01 00:00:00;Carteret County;61.0;45.0;765.0;810.0;57694.0;3897.0;-1.0;1.0;1.0;2.0;-109.0;33.0;2020;08
2020-08-01 00:00:00;Davie County;29.0;24.0;479.0;503.0;38522.0;3204.0;0.0;2.0;0.0;2.0;-82.0;39.0;2020;08
2020-08-01 00:00:00;Jackson County;16.0;34.0;442.0;476.0;29452.0;2580.0;2.0;1.0;14.0;15.0;23.0;18.0;2020;08
2020-08-01 00:00:00;Lenoir County;17.0;15.0;339.0;354.0;41809.0;3183.0;2.0;-1.0;2.0;1.0;-59.0;-12.0;2020;08
2020-08-01 00:00:00;Person County;12.0;15.0;339.0;354.0;36772.0;2379.0;1.0;1.0;5.0;6.0;-96.0;19.0;2020;08
2020-08-01 00:00:00;Randolph County;42.0;64.0;1147.0;1211.0;119251.0;8808.0;0.0;1.0;-5.0;-4.0;-218.0;-6.0;2020;08
2020-08-01 00:00:00;Rowan County;54.0;74.0;1172.0;1246.0;112025.0;9594.0;-1.0;6.0;17.0;23.0;-278.0;-137.0;2020;08
2020-08-01 00:00:00;Rutherford County;23.0;31.0;551.0;582.0;54405.0;3914.0;3.0;1.0;-7.0;-6.0;-76.0;12.0;2020;08
2020-08-01 00:00:00;Sampson County;11.0;10.0;283.0;293.0;52740.0;4463.0;1.0;2.0;4.0;6.0;-98.0;53.0;2020;08
2020-08-01 00:00:00;Scotland County;6.0;8.0;160.0;168.0;23946.0;920.0;1.0;2.0;-2.0;0.0;38.0;5.0;2020;08
2020-08-01 00:00:00;Stanly County;19.0;30.0;365.0;395.0;52668.0;4456.0;-1.0;2.0;-1.0;1.0;-117.0;-7.0;2020;08
2022-10-31 00:00:00;Alamance County;365.0;163.0;2434.0;2597.0;133223.0;7501.0;14.0;-3.0;5.0;2.0;-259.0;6.0;2022;10
2022-10-31 00:00:00;Alleghany County;15.0;8.0;121.0;129.0;11216.0;1327.0;0.0;-1.0;-2.0;-3.0;4.0;2.0;2022;10
2022-10-31 00:00:00;Brunswick County;373.0;216.0;2928.0;3144.0;129205.0;5998.0;23.0;4.0;25.0;29.0;311.0;20.0;2022;10
2022-10-31 00:00:00;Franklin County;124.0;65.0;937.0;1002.0;56564.0;3763.0;5.0;3.0;22.0;25.0;-126.0;9.0;2022;10
2022-10-31 00:00:00;Harnett County;250.0;147.0;1516.0;1663.0;98094.0;6273.0;14.0;-1.0;13.0;12.0;-18.0;-35.0;2022;10
2022-10-31 00:00:00;Lee County;114.0;65.0;861.0;926.0;47483.0;3051.0;11.0;1.0;-3.0;-2.0;-94.0;-10.0;2022;10
2022-10-31 00:00:00;McDowell County;73.0;45.0;467.0;512.0;40083.0;2782.0;4.0;1.0;9.0;10.0;-69.0;10.0;2022;10
2022-10-31 00:00:00;Mitchell County;21.0;11.0;163.0;174.0;14738.0;1197.0;1.0;0.0;4.0;4.0;-38.0;-1.0;2022;10
2022-10-31 00:00:00;Person County;45.0;23.0;451.0;474.0;37231.0;2578.0;2.0;1.0;0.0;1.0;-61.0;2.0;2022;10
2022-10-31 00:00:00;Vance County;34.0;18.0;341.0;359.0;34382.0;1887.0;1.0;1.0;4.0;5.0;-59.0;-10.0;2022;10
2022-09-30 00:00:00;Beaufort County;58.0;23.0;566.0;589.0;40362.0;3503.0;2.0;1.0;2.0;3.0;122.0;5.0;2022;09
2022-09-30 00:00:00;Cleveland County;89.0;37.0;780.0;817.0;82363.0;5571.0;5.0;-2.0;9.0;7.0;-22.0;16.0;2022;09
2022-09-30 00:00:00;Onslow County;246.0;170.0;2315.0;2485.0;129546.0;7591.0;14.0;-2.0;11.0;9.0;-109.0;10.0;2022;09
2022-09-30 00:00:00;Robeson County;54.0;30.0;676.0;706.0;92012.0;5241.0;1.0;4.0;4.0;8.0;-66.0;18.0;2022;09
2022-09-30 00:00:00;Rutherford County;64.0;46.0;715.0;761.0;56366.0;4224.0;5.0;3.0;10.0;13.0;89.0;28.0;2022;09
2022-09-30 00:00:00;Union County;1256.0;372.0;3618.0;3990.0;184797.0;13562.0;83.0;8.0;27.0;35.0;5.0;1.0;2022;09
2022-09-30 00:00:00;Wayne County;111.0;60.0;984.0;1044.0;91792.0;5077.0;3.0;4.0;8.0;12.0;39.0;16.0;2022;09
2022-09-30 00:00:00;Wilkes County;42.0;31.0;797.0;828.0;63134.0;4951.0;0.0;1.0;9.0;10.0;189.0;-23.0;2022;09
2022-01-31 00:00:00;Alamance County;267.0;152.0;2207.0;2359.0;133820.0;7476.0;16.0;1.0;10.0;11.0;96.0;13.0;2022;01
2022-01-31 00:00:00;Alexander County;26.0;23.0;342.0;365.0;34425.0;2855.0;1.0;1.0;15.0;16.0;-49.0;2.0;2022;01
2022-01-31 00:00:00;Alleghany County;11.0;7.0;112.0;119.0;11163.0;1305.0;2.0;-1.0;-3.0;-4.0;-24.0;-8.0;2022;01
2022-01-31 00:00:00;Ashe County;19.0;16.0;303.0;319.0;25748.0;2629.0;1.0;0.0;5.0;5.0;-44.0;17.0;2022;01
